INFO    ,18.228516,13.267969
INFO    ,19.300781,13.626563
INFO    ,19.300781,13.626563
INFO    ,17.513672,13.626563
INFO    ,17.513672,13.626563
INFO    ,18.049805,16.316016
INFO    ,18.049805,16.316016
INFO    ,18.049805,16.316016
INFO    ,18.049805,16.316016
INFO    ,16.441406,20.439844
INFO    ,16.441406,20.439844
INFO    ,16.441406,20.439844
INFO    ,15.726562,23.308594
INFO    ,15.726562,23.308594
INFO    ,15.190430,24.205078
INFO    ,15.190430,24.205078
INFO    ,13.760742,26.715234
INFO    ,13.760742,26.715234
INFO    ,13.224609,29.046094
INFO    ,13.224609,29.046094
INFO    ,11.258789,31.735547
INFO    ,11.258789,31.735547
INFO    ,6.969727,30.659766
INFO    ,6.969727,30.659766
INFO    ,5.361328,32.632031
INFO    ,5.361328,32.632031
INFO    ,3.931641,32.273438
INFO    ,3.931641,32.273438
INFO    ,1.072266,32.990625
INFO    ,1.072266,32.990625
INFO    ,1.072266,32.990625
INFO    ,1.072266,32.990625
INFO    ,-4.825195,31.018359
INFO    ,-4.825195,31.018359
INFO    ,-6.254883,30.301172
INFO    ,-6.254883,30.301172
INFO    ,-8.041992,27.791016
INFO    ,-8.041992,27.791016
INFO    ,-11.616211,27.791016
INFO    ,-11.616211,27.791016
INFO    ,-10.722656,27.611719
INFO    ,-10.722656,27.611719
INFO    ,-10.365234,30.480469
INFO    ,-10.365234,30.480469
INFO    ,-12.152344,28.687500
INFO    ,-12.152344,28.687500
INFO    ,-13.045898,29.583984
INFO    ,-13.045898,29.583984
INFO    ,-13.760742,32.094141
INFO    ,-13.760742,32.094141
INFO    ,-14.833008,31.376953
INFO    ,-14.833008,31.376953
INFO    ,-13.939453,31.197656
INFO    ,-13.939453,31.197656
INFO    ,-13.939453,31.197656
INFO    ,-13.939453,31.197656
INFO    ,-15.190430,29.942578
INFO    ,-15.190430,29.942578
INFO    ,-14.833008,31.018359
INFO    ,-14.833008,31.018359
INFO    ,-16.083984,31.556250
INFO    ,-16.083984,31.556250
INFO    ,-15.905273,30.659766
INFO    ,-15.905273,30.659766
INFO    ,-14.118164,28.866797
INFO    ,-14.118164,28.866797
INFO    ,-16.441406,30.839063
INFO    ,-16.441406,30.839063
INFO    ,-18.049805,28.866797
INFO    ,-18.049805,28.866797
INFO    ,-17.334961,29.225391
INFO    ,-17.334961,29.225391
INFO    ,-19.300781,26.177344
INFO    ,-19.300781,26.177344
INFO    ,-19.300781,26.177344
INFO    ,-19.300781,26.177344
INFO    ,-23.053711,23.487891
INFO    ,-23.053711,23.487891
INFO    ,-24.662109,21.874219
INFO    ,-24.662109,21.874219
INFO    ,-23.053711,18.108984
INFO    ,-23.053711,18.108984
INFO    ,-21.445312,14.702344
INFO    ,-21.445312,14.702344
INFO    ,-21.981445,14.164453
INFO    ,-21.981445,14.164453
INFO    ,-21.087891,10.399219
INFO    ,-21.087891,10.399219
INFO    ,-18.764648,6.633984
INFO    ,-18.764648,6.633984
INFO    ,-18.585938,3.585938
INFO    ,-18.585938,3.585938
INFO    ,-18.585938,3.585938
INFO    ,-18.585938,3.585938
INFO    ,-18.585938,3.585938
INFO    ,-18.585938,3.585938
INFO    ,-9.471680,-1.613672
INFO    ,-9.471680,-1.613672
INFO    ,-6.076172,-2.510156
INFO    ,-6.076172,-2.510156
INFO    ,-2.680664,-1.613672
INFO    ,-2.680664,-1.613672
INFO    ,-1.608398,-1.613672
INFO    ,-1.608398,-1.613672
INFO    ,2.323242,-0.537891
INFO    ,2.323242,-0.537891
INFO    ,3.752930,-0.537891
INFO    ,3.752930,-0.537891
INFO    ,5.540039,1.972266
INFO    ,5.540039,1.972266
INFO    ,5.540039,1.972266
INFO    ,7.863281,4.661719
INFO    ,7.863281,4.661719
INFO    ,10.007812,8.247656
INFO    ,10.007812,8.247656
INFO    ,10.007812,8.247656
INFO    ,10.007812,8.247656
INFO    ,10.007812,8.247656
INFO    ,10.007812,8.247656
INFO    ,13.045898,17.033203
INFO    ,13.045898,17.033203
INFO    ,12.867188,19.005469
INFO    ,12.867188,19.005469
INFO    ,14.118164,20.619141
INFO    ,14.118164,20.619141
INFO    ,13.045898,19.901953
INFO    ,13.045898,19.901953
INFO    ,12.509766,18.646875
INFO    ,12.509766,18.646875
INFO    ,15.726562,16.853906
INFO    ,15.726562,16.853906
INFO    ,15.190430,17.750391
INFO    ,15.190430,17.750391
INFO    ,15.011719,17.929688
INFO    ,15.011719,17.929688
INFO    ,15.369141,18.646875
INFO    ,15.369141,18.646875
INFO    ,15.369141,18.646875
INFO    ,15.369141,18.646875
INFO    ,14.475586,18.826172
INFO    ,14.475586,18.826172
INFO    ,16.083984,17.212500
INFO    ,16.083984,17.212500
INFO    ,14.833008,17.033203
INFO    ,14.833008,17.033203
INFO    ,13.582031,13.985156
INFO    ,13.582031,13.985156
INFO    ,14.296875,12.550781
INFO    ,14.296875,12.550781
INFO    ,12.867188,9.323437
INFO    ,12.867188,9.323437
INFO    ,0.357422,-3.227344
INFO    ,0.357422,-3.227344
INFO    ,0.357422,-3.227344
INFO    ,-5.897461,-5.558203
INFO    ,-5.897461,-5.558203
INFO    ,-8.578125,-5.020313
INFO    ,-8.578125,-5.020313
